::ffff:217.107.219.12 - - [08/Sep/2021:17:32:35 +0000] "GET / HTTP/1.0" 404 33 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:33 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:34 +0000] "GET /api/edu/course/getHomeWorkDetail?homeWorkId=14 HTTP/1.1" 200 1509 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:35 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:38 +0000] "GET /api/edu/course/getHomeWorkDetail?homeWorkId=9 HTTP/1.1" 200 2338 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:39 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:40 +0000] "GET /api/edu/score/getScoreListByStudent?studentId=3 HTTP/1.1" 200 1916 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:43 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_holiday&userId=undefined HTTP/1.1" - - "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/7.0.8(0x17000820) NetType/4G Language/zh_CN"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:46 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:48 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_advise&userId=3 HTTP/1.1" 200 397 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:49 +0000] "GET /api/edu/course/detail?studentId=3&course_id=53&role=%E5%AE%B6%E9%95%BF HTTP/1.1" 200 1676 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:50 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_advise&userId=3 HTTP/1.1" 200 397 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:50 +0000] "GET /api/edu/course/getHomeWorkDetail?homeWorkId=undefined HTTP/1.1" - - "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/7.0.8(0x17000820) NetType/4G Language/zh_CN"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:51 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_work&userId=undefined HTTP/1.1" - - "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/7.0.8(0x17000820) NetType/4G Language/zh_CN"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:51 +0000] "GET /api/edu/course/detail?studentId=3&course_id=53&role=%E5%AE%B6%E9%95%BF HTTP/1.1" 200 1676 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:52 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_advise&userId=3 HTTP/1.1" 200 397 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:53 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_work&userId=3 HTTP/1.1" 200 1730 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:53 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_work&userId=3 HTTP/1.1" 200 1730 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:54 +0000] "GET /api/edu/course/getHomeWorkDetail?homeWorkId=14 HTTP/1.1" 200 1509 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:56 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_work&userId=3 HTTP/1.1" 200 1730 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:57 +0000] "GET /api/edu/course/getHomeWorkDetail?homeWorkId=19 HTTP/1.1" 200 848 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:58 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_work&userId=3 HTTP/1.1" 200 1730 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:58 +0000] "GET /api/edu/course/detail?studentId=&course_id=&role=%E5%AE%B6%E9%95%BF HTTP/1.1" - - "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/7.0.8(0x17000820) NetType/4G Language/zh_CN"
::ffff:127.0.0.1 - - [09/Sep/2021:14:41:59 +0000] "GET /api/edu/course/getHomeWorkDetail?homeWorkId=29 HTTP/1.1" 200 1251 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:00 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_work&userId=3 HTTP/1.1" 200 1730 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:02 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:03 +0000] "GET /api/edu/score/getScoreListByStudent?studentId=3 HTTP/1.1" 200 1916 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:06 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:11 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_work&userId=undefined HTTP/1.1" - - "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/7.0.8(0x17000820) NetType/4G Language/zh_CN"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:12 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:17 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:23 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:33 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_holiday&userId=undefined HTTP/1.1" - - "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/7.0.8(0x17000820) NetType/4G Language/zh_CN"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:39 +0000] "GET /api/edu/article/get?userType=student&article_type_name=undefined&userId=undefined HTTP/1.1" - - "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/7.0.8(0x17000820) NetType/4G Language/zh_CN"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:43 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:45 +0000] "GET /api/edu/course/detail?studentId=3&course_id=56&role=%E5%AE%B6%E9%95%BF HTTP/1.1" 200 2904 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:49 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:54 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:42:59 +0000] "GET /api/edu/course/detail?studentId=3&course_id=60&role=%E5%AE%B6%E9%95%BF HTTP/1.1" 200 706 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:43:00 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:46:25 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:46:27 +0000] "GET /api/edu/score/getScoreListByStudent?studentId=3 HTTP/1.1" 200 1916 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:46:30 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:14:46:32 +0000] "GET /api/edu/article/get?userType=student&article_type_name=student_notifytype_work&userId=3 HTTP/1.1" 200 1730 "https://servicewechat.com/wx387ebab0ad19eb10/0/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
